id,xpoints,ypoints,annotationtypeid,annotation,assetcomponentid,assetcomponenttypeid,component_name,component_type_name,filename,label
265779,"1898.9803466796875,2056.761962890625,2050.3665500614075,1892.58493385047","936.9965209960938,921.491943359375,856.4093209124185,871.9138985491372",3448,ok,242207,1068,AI-Yoke Plate_1729852202469,AI-Yoke Plate,PM-BB-TOWER-0009-C1-M-I(11).JPG,0
166904,"788.7914428710938,1064.1485595703125,1077.5734396536072,802.2163229543886","2041.66064453125,2017.4534912109375,2170.161916809537,2194.3690701298497",3645,bush found,143334,1019,AI-Chimney  Normal_1728033191474,AI-Chimney  Normal,PM-BB-TOWER-0004-C1-0-TB(9).JPG,3
266260,"2332.0751953125,3920.3232421875,3882.0799968209626,2293.8319499459626","1290.248779296875,1563.4205322265625,1785.770607254996,1512.5988543253086",3540,ok,242688,1090,AI-Armour Rod for Sus. Fitting_1729934698477,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0010-C1-B-I(2).JPG,0
293303,"1887.8616943359375,1897.36181640625,2005.1901813156096,1995.690059245297","990.9213256835938,1038.04296875,1016.3038577466442,969.182214680238",3905,wrong direction,269731,1101,AI-Grading Ring-Twrside_1730377607749,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-T-I(8).JPG,13
296230,"2077.649169921875,2103.79296875,1971.4187929312236,1945.2749941030986","1499.2921142578125,1801.5797119140625,1813.0282921716635,1510.7406945154135",3453,ok,272658,1069,AI-D-Shackle_1731216377947,AI-D-Shackle,PM-BB-TOWER-0016-C1-T-I(9).JPG,0
295608,"1822.20263671875,2108.580322265625,2086.6506686204552,1800.2729830735802","448.7749328613281,524.7775268554688,607.4084362193315,531.4058422251909",3755,tilted,272036,1101,AI-Grading Ring-Twrside_1731077262262,AI-Grading Ring-Twrside,DJI_20240112165759_0031_V.JPG,12
296526,"1988.2354736328125,2533.333251953125,2540.842361519124,1995.7445831988116","172.54905700683594,219.60787963867188,132.62740047086575,85.56857783902981",3755,tilted,272954,1101,AI-Grading Ring-Twrside_1731236051547,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-T-I(12).JPG,12
168338,"278.43157958984375,560.7844848632812,555.7698588592098,273.4169535857723","796.0784301757812,803.921630859375,984.4466841161457,976.6034834325519",3425,ok,144768,1061,AI-Step Bolts_1728357996438,AI-Step Bolts,PM-BB-TOWER-0005-C1-M-I(15).JPG,0
166651,"789.0526123046875,2857.679931640625,2858.3450233628255,789.7177040268878","1290.9266357421875,1284.3907470703125,1494.894165270822,1501.430053942697",3314,ok,143081,1035,AI-Tower Member_1727956772446,AI-Tower Member,DJI_20240111150553_0024_V.JPG(1).JPG,0
293780,"1711.02734375,2019.002197265625,2031.0904824764484,1723.1156289608234","214.213623046875,262.14996337890625,184.48679924764738,136.55045891561613",3755,tilted,270208,1101,AI-Grading Ring-Twrside_1730518063616,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-B-I(7).JPG,12
296232,"1105.8822021484375,2011.7645263671875,2008.8326188062797,1102.9502945875297","2701.960693359375,2690.196044921875,2464.4380675560724,2476.2027159935724",3755,tilted,272660,1101,AI-Grading Ring-Twrside_1731216889552,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-T-I(9).JPG,12
265186,"2492.374755859375,3285.40283203125,3406.149988517837,2613.121912345962","938.9974975585938,10.892979621887207,114.06658061314157,1042.171098549848",3331,ok,241614,1037,AI-Insulator Long Rod_1729767059625,AI-Insulator Long Rod,PM-BB-TOWER-0008-C1-B-JC(2).JPG,0
169126,"1768.504638671875,2096.310546875,2089.3626841817195,1761.5567759785945","878.6469116210938,899.1348266601562,1010.3003813737031,989.8124663346406",3340,ok,145555,1039,AI-Arcing Horn_1728477318783,AI-Arcing Horn,PM-BB-TOWER-0006-C1-T-I(7).JPG,0
168410,"1787.1727294921875,2185.5830078125,2192.5359860080544,1794.1257076877419","2155.4306640625,2140.301025390625,2323.3944910128675,2338.5241296847425",3565,ok,144840,1103,AI-Grading Ring-lineside_1728377050778,AI-Grading Ring-lineside,PM-BB-TOWER-0005-C1-T-I(16).JPG,0
292172,"2158.91748046875,2138.7796630859375,1758.475472658372,1778.6132900411844","1265.8671875,1667.7447509765625,1648.6879609669472,1246.8103974903847",3457,degraded,268600,1069,AI-D-Shackle_1730186802570,AI-D-Shackle,PM-BB-TOWER-0011-C1-M-I(3).JPG,19
296592,"1773.0865478515625,2124.532470703125,2108.8164800017266,1757.3705571501641","206.6517333984375,131.00418090820312,57.990307045033205,133.63785953526758",3755,tilted,273020,1101,AI-Grading Ring-Twrside_1731248411475,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-B-I(3).JPG,12
265078,"2942.08447265625,3417.151123046875,3263.676833753976,2788.610183363351","169.99969482421875,260.7767639160156,1063.9588589639354,973.1817898721386",3563,ok,241506,1101,AI-Grading Ring-Twrside_1729759404526,AI-Grading Ring-Twrside,PM-BB-TOWER-0008-C1-T-I-BHOPAL(3).JPG,0
166531,"3252.446044921875,3424.995361328125,3446.3869101000755,3273.8375936938255","2299.66650390625,2264.37255859375,2368.9541542410852,2404.2480995535852",3672,ok,142961,1174,AI-jumper Nut and Bolt_1727867241819,AI-jumper Nut and Bolt,PM-BB-TOWER-0002-C2-T-JC(2).JPG,0
295726,"2788.6708984375,3511.982666015625,3523.7742167960573,2800.4624492179323","534.744384765625,643.6767578125,565.3807728915474,456.44839984467245",3340,ok,272154,1039,AI-Arcing Horn_1731123769507,AI-Arcing Horn,DJI_20240112163723_0102_V.JPG,0
166788,"733,3277,3277,733","2343,2343,2936,2936",3659,loose,143218,1156,Ai-gring_1728017339926,Ai-gring,DJI_20240111151857_0109_V.JPG(1).JPG,4
294922,"1199.9998779296875,1925.490234375,1918.6041348921203,1193.1137784468078","149.0196533203125,82.35293579101562,7.41601143806686,74.08272896736374",3755,tilted,271350,1101,AI-Grading Ring-Twrside_1730955682405,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C2-T-I(10).JPG,12
298384,"1760.784423828125,2686.2744140625,2647.917318161402,1722.4273279270267","2301.96044921875,2141.17626953125,1920.388948415936,2081.1731281034363",3755,tilted,274812,1101,AI-Grading Ring-Twrside_1731563566430,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(11).JPG,12
295241,"3568.627197265625,3529.411376953125,3143.6617895561767,3182.8776098686767","1000,1701.9605712890625,1680.410234811901,978.4496635228386",3565,ok,271669,1103,AI-Grading Ring-lineside_1730991117505,AI-Grading Ring-lineside,DJI_20240112162331_0020_V.JPG,0
166563,"1682.352783203125,1894.117431640625,1938.4185131931133,1726.6538647556133","749.01953125,721.568603515625,1063.3203669220022,1090.7712946563772",3677,loose,142993,1178,Ai-Bolt _1727869493570,Ai-Bolt ,PM-BB-TOWER-0002-C1-T-I(11).JPG,4
225010,"1090.196044921875,2447.05859375,2473.964145618186,1117.1015967900612","1776.470458984375,1698.0389404296875,2163.5040539227953,2241.9355724774828",3665,ok,201439,1166,Ai-counter weihgt_1729572469294,Ai-counter weihgt,PM-BB-TOWER-0007-C1-B-I-BHOPAL(5).JPG,0
292200,"2179.2041015625,2251.1533203125,2264.380506522817,2192.431287772817","2307.1650390625,2265.616943359375,2288.5225831483367,2330.0706788514617",3540,ok,268628,1090,AI-Armour Rod for Sus. Fitting_1730188401273,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0011-C1-M-I(2).JPG,0
298276,"1317.47021484375,2096.882080078125,2100.6577939408835,1321.2459287065083","1989.0955810546875,2018.50732421875,1918.4508206668108,1889.0390775027483",3755,tilted,274704,1101,AI-Grading Ring-Twrside_1731500723366,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-B-I(9).JPG,12
265058,"586.14453125,631.3812255859375,634.6313257588181,589.3946314228806","899.037109375,893.2000732421875,918.3881626657379,924.2251987985504",3717,missing,241486,1147,ai-bolts_1729757953798,ai-bolts,PM-BB-TOWER-0008-C1-T-I-BHOPAL(1).JPG,5
166400,"1849.35302734375,1875.9996337890625,1887.2309043891605,1860.584297943848","1404.5523681640625,1401.208251953125,1490.701328354834,1494.0454445657715",3643,rusted,142830,1147,ai-bolts_1727834784606,ai-bolts,PM-BB-TOWER-AP1-C1-0-TB(8).JPG,8
294052,"2142.882568359375,2176.703857421875,2161.35229790792,2127.53100884542","2457.220703125,2443.16015625,2406.2334608307187,2420.2940077057187",3684,ok,270480,1183,Ai-Suspension clamp_1730690300978,Ai-Suspension clamp,PM-BB-TOWER-0014-C2-B-I(12).JPG,0
168532,"2486.274658203125,3290.1962890625,3263.9853322983104,2460.0637014389354","1847.058837890625,1921.568603515625,2204.371199007642,2129.861433382642",3371,wrongly placed,144962,1045,AI-VD for EW_1728387144884,AI-VD for EW,PM-BB-TOWER-0005-C2-0-EP(3).JPG,6
298518,"2266.666748046875,1458.8233642578125,1823.5290481419347,2631.372431930997","1121.568603515625,1929.41162109375,2294.1174703060456,1486.2744527279206",3645,bush found,274946,1019,AI-Chimney  Normal_1731566706430,AI-Chimney  Normal,PM-BB-TOWER-0019-C1-0-TB(10).JPG,3
166737,"995,3103,3103,995","2072,2072,2385,2385",3659,loose,143167,1156,Ai-gring_1727969297875,Ai-gring,PM-BB-TOWER-0003-C1-B-I(1).JPG,4
265791,"1956.8626708984375,2866.66650390625,2853.8872222751747,1944.083389267362","2376.470458984375,2317.646728515625,2119.9945340969907,2178.8182645657407",3755,tilted,242219,1101,AI-Grading Ring-Twrside_1729852698266,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(7).JPG,12
292669,"1872.859619140625,2009.542724609375,2007.5137396374282,1870.8306341686782","1162.994384765625,1154.2891845703125,1122.431448884413,1131.1366490797254",3563,ok,269097,1101,AI-Grading Ring-Twrside_1730272687276,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(1).JPG,0
293084,"1139.4058837890625,1803.162109375,1798.144428349484,1134.3882027635466","136.51995849609375,41.263336181640625,6.299709110167733,101.55633142462085",3755,tilted,269512,1101,AI-Grading Ring-Twrside_1730354145411,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-T-I(3).JPG,12
296232,"1105.8822021484375,2011.7645263671875,2008.8326188062797,1102.9502945875297","2701.960693359375,2690.196044921875,2464.4380675560724,2476.2027159935724",3755,tilted,272660,1101,AI-Grading Ring-Twrside_1731216889552,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-T-I(9).JPG,12
297289,"2109.2958984375,2097.94873046875,1756.661383485898,1768.008551454648","873.7106323242188,1198.9951171875,1187.0897081316357,861.8052232683544",3457,degraded,273717,1069,AI-D-Shackle_1731413283435,AI-D-Shackle,PM-BB-TOWER-0018-C1-T-I-BHOPAL(5).JPG,19
294946,"2054.90185546875,2952.94091796875,2965.3424677986736,2067.3034052986736","2719.607666015625,2801.960693359375,2666.724909781869,2584.371882438119",3755,tilted,271374,1101,AI-Grading Ring-Twrside_1730956607088,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C2-T-I(5).JPG,12
292641,"2047.16064453125,2422.64501953125,2419.3710725814763,2043.8866975814763","2510.734619140625,2542.907470703125,2581.1171992324994,2548.9443476699994",3540,ok,269069,1090,AI-Armour Rod for Sus. Fitting_1730267558237,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0012-C1-B-I(12).JPG,0
298802,"1956.7430419921875,2204.815673828125,2211.5893735126497,1963.5167416767122","312.58563232421875,336.2984924316406,265.4352772651017,241.72241715767984",3755,tilted,275230,1101,AI-Grading Ring-Twrside_1731576976689,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-T-I(11).JPG,12
265416,"1815.7706298828125,1886.7064208984375,1888.890193813694,1817.954402798069","500.1942138671875,499.18084716796875,652.045214293548,653.0585809927668",3893,wrong direction,241844,1147,ai-bolts_1729836730219,ai-bolts,PM-BB-TOWER-0009-C1-B-I(4).JPG,13
298393,"1863.6014404296875,1866.2193603515625,1806.9734189251349,1804.3554990032599","1049.1053466796875,2103.22412109375,2103.371259285494,1049.2524848714313",3331,ok,274821,1037,AI-Insulator Long Rod_1731563740255,AI-Insulator Long Rod,PM-BB-TOWER-0019-C1-M-I(3).JPG,0
168998,"1560.784423828125,2478.431396484375,2486.762752075268,1569.1157794190178","2050.980224609375,2027.450927734375,2352.375351813902,2375.904648688902",3324,loose,145427,1036,AI-Grading Ring _1728463443126,AI-Grading Ring ,PM-BB-TOWER-0006-C1-B-I(8).JPG,4
265299,"1957.3272705078125,2206.0078125,2108.6610005712405,1859.980458579053","2282.21728515625,2069.409912109375,1955.6532428499731,2168.460615896848",3428,ok,241727,1062,AI-Jumper Cone_1729772829066,AI-Jumper Cone,PM-BB-TOWER-0008-C2-B-JC(1).JPG,0
298486,"1907.259033203125,2033.5574951171875,2029.6524672795247,1903.3540053654622","1035.833740234375,1018.576416015625,989.9973035543454,1007.2546277730954",3755,tilted,274914,1101,AI-Grading Ring-Twrside_1731565963477,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-T-I(13).JPG,12
298424,"1535.550048828125,1860.84130859375,1862.9327812578672,1537.6415214922422","192.4140167236328,199.7102813720703,106.46561297565387,99.16934832721637",3755,tilted,274852,1101,AI-Grading Ring-Twrside_1731564516515,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-T-I(2).JPG,12
295963,"1588.235107421875,2584.313720703125,2592.6781361568646,1596.5995228756146","1741.17626953125,1721.568603515625,2146.4848245196877,2166.0924905353127",3895,excess soil,272391,1019,AI-Chimney  Normal_1731132633479,AI-Chimney  Normal,PM-BB-TOWER-0016-C2-0-TB(12).JPG,18
295747,"3452.20166015625,3635.823974609375,3658.5159289396097,3474.8936144864847","1523.5809326171875,1608.703857421875,1559.7540688291683,1474.6311440244808",3340,ok,272175,1039,AI-Arcing Horn_1731124239576,AI-Arcing Horn,DJI_20240112163651_0098_V.JPG,0
265510,"1066.6666259765625,1911.7645263671875,1918.8717293185405,1073.7738289279155","2198.0390625,2229.41162109375,2037.9614314673606,2006.5888728736106",3755,tilted,241938,1101,AI-Grading Ring-Twrside_1729840170864,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(5).JPG,12
225028,"2408.104736328125,2427.901611328125,2426.373338314091,2406.576463314091","1569.43408203125,1573.3934326171875,1581.034844805378,1577.0754942194405",3657,ok,201457,1159,Ai-CCring bolt_1729573068267,Ai-CCring bolt,PM-BB-TOWER-0007-C1-B-I-BHOPAL(18).JPG,0
296539,"1804.4329833984375,2877.239990234375,2873.691251369433,1800.8842445334953","1067.3624877929688,1059.031005859375,602.0760547371518,610.4075366707456",3686,ok,272967,1185,AI-Bird Guard _1731245989727,AI-Bird Guard ,PM-BB-TOWER-0017-C2-M-I(4).JPG,0
266219,"1904.982177734375,2150.6982421875,2087.5780473299324,1841.8619828768074","2468.122314453125,2388.23779296875,2194.086966504208,2273.971487988583",3348,ok,242647,1040,AI-CC Ring_1729922711432,AI-CC Ring,PM-BB-TOWER-0010-C1-0-EP(2).JPG,0
264823,"1997.060546875,2033.371337890625,2038.0050642496915,2001.6942732340665","1549.8096923828125,1554.3486328125,1517.2795696568867,1512.7406292271992",3648,ok,241251,1147,ai-bolts_1729747614423,ai-bolts,PM-BB-TOWER-0008-C1-0-EP(1).JPG,0
167327,"3202.614013671875,3559.91259765625,3581.675633454464,3224.377049470089","2420.219970703125,2381.00439453125,2579.2904490271153,2618.5060251989903",3645,bush found,143757,1019,AI-Chimney  Normal_1728121609751,AI-Chimney  Normal,PM-BB-TOWER-0004-C2-0-TB(2).JPG,3
293611,"1839.215576171875,2580.39208984375,2593.5490589896613,1852.3725453177865","2199.999755859375,2258.8232421875,2093.0452998931723,2034.2218135650471",3563,ok,270039,1101,AI-Grading Ring-Twrside_1730439933656,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C2-B-I(8).JPG,0
266371,"1581.4554443359375,2169.825439453125,2178.3377824415597,1589.9677873243725","1226.6607666015625,1205.6475830078125,1443.9935328348035,1465.0067164285535",3348,ok,242799,1040,AI-CC Ring_1729938576360,AI-CC Ring,PM-BB-TOWER-0010-C1-T-I(6).JPG,0
298372,"1854.9019775390625,1898.0391845703125,1596.4307880558372,1553.2935810245872","23.529409408569336,2709.8037109375,2714.6470524515826,28.372750922651917",3331,ok,274800,1037,AI-Insulator Long Rod_1731563330000,AI-Insulator Long Rod,PM-BB-TOWER-0019-C1-M-I(16).JPG,0
298586,"1207.576904296875,2152.6748046875,2525.5964211345376,1580.4985207439129","1881.3433837890625,1226.44140625,1764.6096341713323,2419.511611710395",3645,bush found,275014,1019,AI-Chimney  Normal_1731572134096,AI-Chimney  Normal,PM-BB-TOWER-0019-C2-0-TB(14).JPG,3
168310,"1435.2939453125,2450.980224609375,2450.980224609375,1435.2939453125","1300,1300,2111.7645263671875,2111.7645263671875",3703,bent,144740,1039,AI-Arcing Horn_1728356468645,AI-Arcing Horn,PM-BB-TOWER-0005-C1-B-I(2).JPG,7
265300,"1915.1324462890625,1998.2286376953125,2110.9090825698504,2027.8128911636006","1614.632568359375,1398.7850341796875,1442.164338236232,1658.0118724159195",3428,ok,241728,1062,AI-Jumper Cone_1729772867754,AI-Jumper Cone,PM-BB-TOWER-0008-C2-B-JC(1).JPG,0
265790,"972.5490112304688,1823.5291748046875,1854.2504396209513,1003.2702760467326","2305.882080078125,2431.37255859375,2223.044506395782,2097.554027880157",3755,tilted,242218,1101,AI-Grading Ring-Twrside_1729852672425,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(7).JPG,12
292145,"1247.0587158203125,1964.7056884765625,1938.4996575982752,1220.8526849420252","2176.470458984375,2070.588134765625,1892.9694541793833,1998.8517783981333",3755,tilted,268573,1101,AI-Grading Ring-Twrside_1730185898521,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-B-I(1).JPG,12
296550,"2023.5291748046875,3921.568359375,3903.973424078084,2005.9342395077713","1407.843017578125,1547.0587158203125,1786.9445696801893,1647.7288714380018",3540,ok,272978,1090,AI-Armour Rod for Sus. Fitting_1731246356341,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0017-C2-M-I(15).JPG,0
293789,"780.3922119140625,1860.784423828125,1922.9477295067509,842.5555175926885","2607.843017578125,2852.94091796875,2578.924897370519,2333.826996979894",3755,tilted,270217,1101,AI-Grading Ring-Twrside_1730518288951,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-B-I(12).JPG,12
293072,"1006.535888671875,2819.172119140625,2825.350883644228,1012.7146531754781","2715.46826171875,2671.895263671875,2928.9317977822134,2972.5047958290884",3348,ok,269500,1040,AI-CC Ring_1730353706890,AI-CC Ring,PM-BB-TOWER-0012-C1-T-I(10).JPG,0
298276,"1317.47021484375,2096.882080078125,2100.6577939408835,1321.2459287065083","1989.0955810546875,2018.50732421875,1918.4508206668108,1889.0390775027483",3755,tilted,274704,1101,AI-Grading Ring-Twrside_1731500723366,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-B-I(9).JPG,12
265386,"1952.5701904296875,2009.585205078125,2009.606777733745,1952.5917630853075","1096.82861328125,1096.5740966796875,1101.4066508967073,1101.6611674982698",3565,ok,241814,1103,AI-Grading Ring-lineside_1729822110529,AI-Grading Ring-lineside,PM-BB-TOWER-0009-C1-B-I(11).JPG,0
265406,"1195.7017822265625,2317.80712890625,2286.5975545299852,1164.4922078502977","2366.10009765625,2200.095947265625,1989.1347743503852,2155.13892474101",3755,tilted,241834,1101,AI-Grading Ring-Twrside_1729836385733,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(4).JPG,12
168384,"1922.6185302734375,2055.623291015625,2055.925125366101,1922.9203646239134","2151.64501953125,2150.885009765625,2203.7072330903534,2204.4672428559784",3324,loose,144814,1036,AI-Grading Ring _1728362969527,AI-Grading Ring ,PM-BB-TOWER-0005-C1-M-I(6).JPG,4
166562,"1929.41162109375,2125.490234375,2135.3153887061185,1939.2367754248683","1082.352783203125,1047.0587158203125,1101.6430349248344,1136.937102307647",3352,missing,142992,1041,AI-Split Pin_1727869439645,AI-Split Pin,PM-BB-TOWER-0002-C1-T-I(11).JPG,5
265181,"1510.7484130859375,1800.5716552734375,1855.5830321513856,1565.7597899638856","2200.735595703125,1867.33740234375,1915.1588240596725,2248.5570174190475",3481,ok,241609,1074,AI-Dead End Joints for Conductor_1729766912525,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C1-B-JC(2).JPG,0
296132,"1320.2613525390625,2385.62060546875,2394.7505733127587,1329.3913203830714","2708.495361328125,2747.711181640625,2499.681288499134,2460.465468186634",3755,tilted,272560,1101,AI-Grading Ring-Twrside_1731212820853,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-B-I(13).JPG,12
