xpoints,ypoints,filename
"784.313720703125,2486.2744140625,2583.4171236207217,881.4564302613466","1399.9998779296875,1211.7645263671875,2090.0962103050124,2278.3315618675124",PM-BB-TOWER-0004-C2-0-TB(12).JPG
"1945.059326171875,2112.9970703125,2139.9320353871653,1971.9942912465403","2268.693359375,2223.3046875,2322.9638554440016,2368.3525273190016",PM-BB-TOWER-0007-C1-B-I-BHOPAL(3).JPG
"1567.753662109375,1910.77880859375,1912.4139667492918,1569.3888202649168","102.25411987304688,109.3476791381836,30.27589798220359,23.18233871706687",PM-BB-TOWER-0019-C1-M-I(2).JPG
"2031.37255859375,3088.235107421875,3124.1838257122176,2067.3212768840926","2325.490234375,2499.999755859375,2282.2875432748174,2107.7780217904424",PM-BB-TOWER-0013-C1-M-I(3).JPG
"1952.8199462890625,2231.454833984375,2218.3947846857886,1939.7598969904761","15.80390453338623,80.10432434082031,136.69781751714572,72.39739770971164",PM-BB-TOWER-0012-C2-T-I(3).JPG
"474.7691955566406,82.52274322509766,138.49380905671842,530.7402613882614","960.816162109375,1149.93505859375,1266.0231513956364,1076.9042549112614",PM-BB-TOWER-0010-C1-M-I(4).JPG
"2050.905029296875,2415.475341796875,2411.225103093485,2046.6547905934851","2430.1982421875,2469.782958984375,2508.9271281910314,2469.3424113941564",PM-BB-TOWER-0012-C1-B-I(12).JPG
"3171.5966796875,3483.86962890625,3487.259427186064,3174.986477967314","2471.157958984375,2463.8955078125,2609.651022175676,2616.913473347551",PM-BB-TOWER-AP1-C1-0-TB(10).JPG
"981.3182983398438,1002.33154296875,963.8507509528667,942.8375063239605","1305.642578125,1460.614990234375,1465.8327337355418,1310.8603216261668",DJI_20240112162306_0016_V.JPG
"590.5222778320312,622.625732421875,631.5159391378447,599.412484548001","958.8663330078125,950.11083984375,982.7082438108879,991.4637369749504",PM-BB-TOWER-0008-C1-T-I-BHOPAL(1).JPG
"1900.790283203125,2218.17724609375,2214.570028510407,1897.1830656197822","2301.550537109375,2341.679931640625,2370.2097374509585,2330.0803429197085",PM-BB-TOWER-0012-C2-M-I(12).JPG
"1803.770751953125,1930.44189453125,1931.6955330930357,1805.0243905149107","988.9810791015625,997.8480834960938,979.9390104951458,971.0720061006145",PM-BB-TOWER-0013-C1-M-I(8).JPG
"1839.215576171875,1752.94140625,1537.2374152509358,1623.5115851728108","58.823612213134766,2941.176513671875,2934.7200930292597,52.36719157051962",PM-BB-TOWER-0017-C2-M-I(13).JPG
"1997.4456787109375,2044.849609375,2046.1359590853226,1998.73202842126","2467.462158203125,2468.92822265625,2427.335213325797,2425.869148872672",PM-BB-TOWER-0012-C1-B-I(12).JPG
"1527.4981689453125,1719.4268798828125,1715.3781607158016,1523.4494497783016","2533.3427734375,2550.33984375,2596.057454866832,2579.060384554332",PM-BB-TOWER-0008-C1-0-EP(1).JPG
"198.2233123779297,3076.654541015625,3100.0285002100964,221.59727157240093","1675.0184326171875,1220.116455078125,1368.0171840356988,1822.9191615747613",PM-BB-TOWER-0018-C2-M-I-BHOPAL(6).JPG
"1605.2486572265625,2280.6298828125,2287.6150587887832,1612.2338332028457","2862.560546875,2797.200927734375,2869.3809185884415,2934.7405377290665",PM-BB-TOWER-0010-C2-M-I(15).JPG
"1579.8311767578125,2175.32861328125,2192.160986274093,1596.6635497506554","2735.47265625,2659.219970703125,2790.672848670058,2866.925534216933",PM-BB-TOWER-0010-C2-M-I(15).JPG
"1491.0478515625,2569.479248046875,2553.5695516114683,1475.1381551270933","2116.939453125,2074.45556640625,1670.5961865415125,1713.0800732602625",PM-BB-TOWER-0016-C1-T-I(9).JPG
"1375.128173828125,2006.9365234375,2020.3191870562491,1388.5108374468741","119.23761749267578,200.9369659423828,97.4443582927112,15.74500984300417",PM-BB-TOWER-0014-C2-M-I(3).JPG
"1689.9312744140625,2221.0400390625,2229.713834702627,1698.6050700541898","277.0225830078125,366.85406494140625,315.5721670133901,225.74068507979635",PM-BB-TOWER-0013-C1-M-I(9).JPG
"2141.913818359375,2652.140869140625,2644.406780868126,2134.179730086876","22.003772735595703,66.65682220458984,155.0302053595108,110.37715589051666",PM-BB-TOWER-0014-C1-T-I(10).JPG
"404.1014709472656,561.173583984375,580.4245445349532,423.3524314978438","2094.65283203125,2064.251708984375,2163.7147797074867,2194.1159027543617",PM-BB-TOWER-AP1-C1-0-TB(9).JPG
"2167.165771484375,1529.45703125,1527.6440684993763,2165.3528087337513","2708.882568359375,2694.131591796875,2772.50892409711,2787.25990065961",PM-BB-TOWER-0014-C1-T-I(15).JPG
"1231.4556884765625,1402.18798828125,1289.7714516117326,1119.039151807045","1401.1368408203125,1279.6541748046875,1121.663455048866,1243.146121064491",DJI_20240112163951_0114_V.JPG
"1661.5537109375,2126.7861328125,2122.009822092091,1656.7774002170909","2974.344970703125,2972.45361328125,1797.5859873194765,1799.4773447413515",PM-BB-TOWER-0008-C1-M-I-BHOPAL(5).JPG
"1923.7447509765625,2151.752685546875,2148.0087308580887,1920.0007962877762","2056.440185546875,2061.912353515625,2217.9111058547237,2212.4389378859737",PM-BB-TOWER-0019-C1-B-I(1).JPG
"1388.235107421875,2407.8427734375,2417.090579854214,1397.482913838589","2529.41162109375,2568.627197265625,2328.183597126132,2288.968020954257",PM-BB-TOWER-0016-C2-M-I(1).JPG
"1961.7783203125,2086.0302734375,2087.1142475289334,1962.8622944039337","1136.1044921875,1140.869384765625,1112.6030816351317,1107.8381890570067",PM-BB-TOWER-0011-C1-M-I(2).JPG
"901.960693359375,1729.8475341796875,1552.9700645276998,725.0832237073873","55.95915985107422,923.0614013671875,1091.939444291441,224.83720277532785",PM-BB-TOWER-0008-C2-B-JC(1).JPG
"2188.2353515625,2678.431396484375,2664.1939470778443,2173.9979021559693","619.6079711914062,631.3726806640625,1224.5995176784045,1212.8348082057482",PM-BB-TOWER-AP1-C1-T-I(6).JPG
"3413.766357421875,3429.98046875,3472.0506386251905,3455.8365272970655","1285.4200439453125,1473.906494140625,1470.287504991842,1281.8010547965296",DJI_20240112163651_0098_V.JPG
"1474.509765625,1937.2550048828125,1895.8906351702553,1433.1453959124428","27.451007843017578,35.29411315917969,2475.8026091935335,2467.9595038773714",PM-BB-TOWER-0006-C1-M-I(14).JPG
"2152.94140625,2635.294189453125,2643.633033463516,2161.280250260391","74.50982666015625,66.66671752929688,579.507295162305,587.3504042931644",PM-BB-TOWER-0006-C1-B-I(5).JPG
"2986.97509765625,3203.83154296875,3226.2081585430424,3009.3517132305424","2163.1298828125,2122.784423828125,2243.0585125042435,2283.4039714886185",PM-BB-TOWER-0005-C1-0-TB(2).JPG
"780.3922119140625,1860.784423828125,1922.9477295067509,842.5555175926885","2607.843017578125,2852.94091796875,2578.924897370519,2333.826996979894",PM-BB-TOWER-0014-C1-B-I(12).JPG
"2163.642333984375,2182.009521484375,2182.009521484375,2163.642333984375","602.8076782226562,602.8076782226562,891.61767578125,891.61767578125",PM-BB-TOWER-0008-C1-0-TB(8).JPG
"1255,1515,1515,1255","1270,1270,1539,1539",PM-BB-TOWER-0007-C1-B-I-SS(13).JPG
"2850.066650390625,2921.56982421875,2949.444609222237,2877.941435394112","1529.1219482421875,1466.3741455078125,1498.138374861999,1560.886177596374",PM-BB-TOWER-0005-C1-B-I(11).JPG
"733,3277,3277,733","2343,2343,2936,2936",DJI_20240111151857_0109_V.JPG(1).JPG
"2031.37255859375,3088.235107421875,3124.1838257122176,2067.3212768840926","2325.490234375,2499.999755859375,2282.2875432748174,2107.7780217904424",PM-BB-TOWER-0013-C1-M-I(3).JPG
"1623.529296875,1619.60791015625,1329.3346580351913,1333.2560447539413","54.902015686035156,2831.37255859375,2830.962587136072,54.49204422835716",PM-BB-TOWER-0019-C2-B-I(13).JPG
"1241.8299560546875,1529.41162109375,1529.41162109375,1241.8299560546875","2655.34814453125,2655.34814453125,2964.716064453125,2964.716064453125",PM-BB-TOWER-0011-C1-T-I(4).JPG
"768.627685546875,1800,2836.7612942608257,1805.388979807701","1568.62744140625,2721.568359375,1794.125435863296,641.1845178945458",PM-BB-TOWER-0018-C2-0-TB(10).JPG
"2688.4755859375,2645.154052734375,2717.3879523676965,2760.7094855708215","1411.8629150390625,1601.8695068359375,1618.3388474612432,1428.3322556643682",DJI_20240112163651_0098_V.JPG
"1519.408203125,2555.77978515625,2535.098232214051,1498.7266501828012","2570.834228515625,2389.2802734375,2271.2229514014894,2452.7769064796144",PM-BB-TOWER-0019-C1-M-I(10).JPG
"1974.3868408203125,2095.4228515625,2098.6358020117036,1977.5997912695161","1149.833251953125,1163.071533203125,1133.6959142885519,1120.4576330385519",PM-BB-TOWER-0014-C2-T-I(8).JPG
"413.6058044433594,1228.9183349609375,1249.9270328951086,434.6145023775306","1964.325927734375,1794.1187744140625,1894.7529389685576,2064.9600922888703",PM-BB-TOWER-0008-C2-B-I-BHOPAL(2).JPG
"1950.860595703125,1457.396484375,1597.8641112298105,2091.3282225579355","1530.6851806640625,2135.260498046875,2249.912437455095,1645.337120072283",PM-BB-TOWER-0019-C2-T-I(3).JPG
"1925.490234375,2499.999755859375,2440.5936724743074,1866.0841509899324","19.607900619506836,194.1176300048828,389.69045370370975,215.18072431833374",PM-BB-TOWER-0012-C2-M-I(10).JPG
"1918.9498291015625,1925.07861328125,1705.2398005497184,1699.111016370031","960.6152954101562,1239.040283203125,1243.8794488549959,965.4544610620271",PM-BB-TOWER-0013-C1-B-I(8).JPG
"1627.450927734375,2541.17626953125,2548.4009430269884,1634.6756012301134","1501.960693359375,1564.7056884765625,1459.4962252048663,1396.7512300876788",PM-BB-TOWER-0018-C1-T-MJ(2).JPG
"1784.3138427734375,1090.196044921875,917.7656072626042,1611.8834051141669","1999.999755859375,2658.8232421875,2477.155408307297,1818.331921979172",DJI_20240112164555_0154_V.JPG
"45.46748733520508,50.00632095336914,395.38456964829237,390.8457360301283","1261.72265625,2212.6123046875,2210.9637281058376,1260.0740796683376",DJI_20240112165417_0017_V.JPG
"2549.01953125,2662.744873046875,2294.2358315079637,2180.5104897110887","1984.3133544921875,2952.94091796875,2996.207100229591,2027.5795367530286",PM-BB-TOWER-0014-C2-B-I(7).JPG
"1175.54443359375,1381.473876953125,1367.8255585266095,1161.8961151672345","2739.65185546875,2689.22021484375,2633.489515197017,2683.921155822017",PM-BB-TOWER-0008-C2-0-EP(1).JPG
"1872.0823974609375,2148.73193359375,2149.666440965107,1873.0169048322946","318.2872314453125,322.4673767089844,260.6199971345373,256.4398518708654",PM-BB-TOWER-0009-C2-T-I(11).JPG
"1833.283447265625,1965.0213623046875,1971.4768257003602,1839.7389106612977","1007.2783813476562,1030.0792236328125,992.7810713224244,969.9802290372681",PM-BB-TOWER-0009-C1-M-I(11).JPG
"2066,3025,3025,2066","1966,1966,2137,2137",DJI_20240111152529_0160_V.JPG(1).JPG
"1984.4837646484375,2138.799560546875,2138.017328037362,1983.7015321389247","672.0336303710938,668.7503051757812,631.9854935587531,635.2688187540656",PM-BB-TOWER-0011-C1-M-I(8).JPG
"999.9999389648438,71.89541625976562,59.76840461950292,987.872927324581","1490.2998046875,1594.8748779296875,1487.2475629178305,1382.672489675643",PM-BB-TOWER-0014-C1-T-I(3).JPG
"1246.1873779296875,1052.2874755859375,1379.1596567805511,1573.0595591243011","2003.4859619140625,2785.620849609375,2866.656084080612,2084.5211963852994",DJI_20240112163728_0103_V.JPG
"1835.6744384765625,1749.031494140625,1773.7340897782863,1860.3770341142238","734.2346801757812,817.0775756835938,842.913292864498,760.0703973566855",PM-BB-TOWER-0016-C1-M-I(5).JPG
"1886.672119140625,2100.427490234375,2130.535899839593,1916.7805287458432","2578.90625,2401.645751953125,2437.9529627480765,2615.2134607949515",PM-BB-TOWER-0009-C1-M-I(11).JPG
"1821.3507080078125,2331.154541015625,2262.453324195924,1752.6494911881114","2954.43505859375,2780.142822265625,2579.192140784624,2753.484377112749",PM-BB-TOWER-0019-C2-M-I(13).JPG
"2344.524658203125,2640.460693359375,2694.885377185085,2398.949342028835","1901.1700439453125,1691.0380859375,1767.6862326483124,1977.818190656125",PM-BB-TOWER-0008-C1-M-I-BHOPAL(10).JPG
"1899.921630859375,2017.0924072265625,2016.7110912920793,1899.5403149248918","1139.06689453125,1137.4835205078125,1109.2658767778862,1110.8492508013237",PM-BB-TOWER-0012-C1-T-I(8).JPG
"2141.913818359375,2652.140869140625,2644.406780868126,2134.179730086876","22.003772735595703,66.65682220458984,155.0302053595108,110.37715589051666",PM-BB-TOWER-0014-C1-T-I(10).JPG
"1771.0960693359375,2091.151611328125,2087.432709521877,1767.3771675296894","116.15678405761719,99.267333984375,28.794042784669614,45.6834928579118",PM-BB-TOWER-0011-C2-M-I(10).JPG
"1470.588134765625,2035.2939453125,2053.9325130764246,1489.2267025295494","192.15684509277344,147.05880737304688,380.4460687428667,425.5441064625933",PM-BB-TOWER-0011-C2-T-I(16).JPG
"2051.685791015625,3017.767822265625,3017.2338587447935,2051.1518274947935","1519.8992919921875,1512.019287109375,1446.5558044733064,1454.4358093561189",PM-BB-TOWER-0009-C1-T-MJ(1).JPG
"1040.06298828125,1233.720703125,1274.2011055238806,1080.5433906801306","1006.61767578125,873.47802734375,932.3586261475147,1065.4982745850145",PM-BB-TOWER-0007-C1-B-I-SS(26).JPG
"2031.3154296875,2095.615966796875,2047.7231773098288,1983.4226402004538","1044.81884765625,2137.92578125,2140.743009823932,1047.6360762301817",PM-BB-TOWER-0014-C2-M-I(13).JPG
"1849.9930419921875,1980.231201171875,1974.478673101775,1844.2405139220875","2245.572021484375,2263.083251953125,2305.8671481399915,2288.3559176712415",PM-BB-TOWER-0016-C1-B-I(4).JPG
"1999.999755859375,2576.47021484375,2554.8714502648527,1978.4009912804777","239.21560668945312,98.03914642333984,9.844204385392814,151.02066465150608",PM-BB-TOWER-0019-C2-B-I(14).JPG
"1682.352783203125,1894.117431640625,1938.4185131931133,1726.6538647556133","749.01953125,721.568603515625,1063.3203669220022,1090.7712946563772",PM-BB-TOWER-0002-C1-T-I(11).JPG
"1972.549072265625,2921.568359375,2951.618307746664,2002.599020637289","2498.0390625,2623.529052734375,2396.27602220909,2270.786031974715",PM-BB-TOWER-0009-C1-T-I(6).JPG
"1952.9412841796875,2670.58837890625,2655.3720578279817,1937.7249631014195","294.11761474609375,231.37249755859375,57.335869630818195,120.0809868183182",PM-BB-TOWER-0017-C1-M-I(1).JPG
"1729.8472900390625,2444.4443359375,2446.461900736796,1731.8648548383585","2616.52880859375,2612.171630859375,2943.061471342869,2947.418649077244",PM-BB-TOWER-0005-C1-B-I(11).JPG
"1560.3837890625,1617.072998046875,1628.8405040226894,1572.1512950383144","646.365478515625,633.6593017578125,686.1605866213071,698.8667633791196",PM-BB-TOWER-0009-C1-B-I(5).JPG
"2228.728759765625,3169.9453125,3175.626434434088,2234.409881699713","2057.537109375,1985.4866943359375,2059.7009233527547,2131.751338391817",PM-BB-TOWER-0009-C1-M-MJ(1).JPG
"1862.982421875,1997.3748779296875,2004.680422271989,1870.2879662173016","1090.5986328125,1051.197265625,1076.1154376850245,1115.5168048725245",PM-BB-TOWER-0012-C2-T-I(12).JPG
"2074.509765625,2207.84326171875,1960.5463558775116,1827.2128597837616","3.921598196029663,2752.94091796875,2764.9353629665775,15.916043193857226",PM-BB-TOWER-0017-C1-M-I(15).JPG
"1424.01123046875,2453.6583251953125,2409.8189782661725,1380.17188353961","2409.630126953125,2187.240478515625,1984.2676489912117,2206.6572974287114",PM-BB-TOWER-0012-C2-T-I(7).JPG
"3358.67431640625,3558.307861328125,3518.216283229338,3318.582738307463","1355.9385986328125,1228.254150390625,1165.5713102518478,1293.2557584940353",PM-BB-TOWER-0018-C2-M-I-BHOPAL(7).JPG
"2391.0390625,2725.14892578125,2717.0019429793037,2382.8920796980537","1451.943359375,1535.99609375,1568.380374051565,1484.327639676565",PM-BB-TOWER-0008-C1-0-TB(8).JPG
"1423.5296630859375,2096.078369140625,2073.184235541509,1400.635529486822","356.86273193359375,276.4705505371094,84.94172695176394,165.33390834824831",DJI_20240112163831_0105_V.JPG
"1921.3892822265625,2039.5885009765625,2040.0290608010196,1921.8298420510196","2290.647216796875,2291.74169921875,2244.1632036461674,2243.0687212242924",PM-BB-TOWER-0010-C1-B-I(17).JPG
"925.4901733398438,1868.62744140625,1850.0575930270545,906.9203249606484","2427.45068359375,2321.568359375,2156.1591071887856,2262.0414314075356",PM-BB-TOWER-0019-C2-T-I(2).JPG
"1462.7447509765625,2678.430908203125,2702.0158699166436,1486.3297126900811","2752.941162109375,2894.117431640625,2691.02443613194,2549.84816660069",PM-BB-TOWER-0016-C1-T-I(2).JPG
"2076.009765625,2081.683349609375,2008.9477273442199,2003.2741433598449","1010.2757568359375,2110.947509765625,2111.3224368594465,1010.6506839297588",PM-BB-TOWER-0019-C1-B-I(1).JPG
"1288.81396484375,1345.5496826171875,1357.39043046338,1300.6547126899425","571.43896484375,567.6566162109375,745.2693624818905,749.051711114703",PM-BB-TOWER-0007-C1-B-I-SS(13).JPG
"2570.587890625,2598.0390625,2147.1378246308764,2119.6866527558764","80.39217376708984,2939.215545654297,2943.5452176099393,84.72184572273241",PM-BB-TOWER-0016-C1-M-I(4).JPG
"2287.58154296875,2636.16552734375,2625.528614696265,2276.944630321265","474.31134033203125,561.4573974609375,604.0050182514522,516.8589611225459",PM-BB-TOWER-0008-C1-0-TB(8).JPG
"1807.4324951171875,2734.45947265625,2704.3374408283094,1777.3104632892469","1967.567626953125,2116.21630859375,2304.0682008177287,2155.4195191771037",PM-BB-TOWER-0011-C2-T-I(14).JPG
"1956.7430419921875,2204.815673828125,2211.5893735126497,1963.5167416767122","312.58563232421875,336.2984924316406,265.4352772651017,241.72241715767984",PM-BB-TOWER-0019-C2-T-I(11).JPG
"2109.2958984375,2097.94873046875,1756.661383485898,1768.008551454648","873.7106323242188,1198.9951171875,1187.0897081316357,861.8052232683544",PM-BB-TOWER-0018-C1-T-I-BHOPAL(5).JPG
"1760.7833251953125,1756.86181640625,1954.8165628522545,1958.738071641317","913.7254638671875,1215.6861572265625,1218.256959635937,916.2962662765619",PM-BB-TOWER-0009-C2-M-I(3).JPG
"67.58378601074219,1508.739501953125,1477.7348832913774,36.57916734899462","1170.927490234375,1319.77099609375,1619.9687316080335,1471.1252257486585",PM-BB-TOWER-0006-C1-T-I(2).JPG
"1337.690673828125,1934.640380859375,1887.3001779405058,1290.3504709092558","2959.476806640625,2815.68603515625,2619.152419184312,2762.943190668687",PM-BB-TOWER-0012-C1-T-I(10).JPG
"1932.9952392578125,2130.43017578125,2155.3663403782057,1957.9314038547684","2531.993896484375,2666.386474609375,2629.7529778566095,2495.3603997316095",PM-BB-TOWER-0010-C2-B-I(6).JPG
"23.529409408569336,109.80403137207031,690.1202965866532,603.8456746231523","47.05881881713867,1458.8233642578125,1423.3595423603508,11.594996919677058",DJI_20240112164555_0154_V.JPG
"1874.509765625,1873.30908203125,1634.1139593217729,1635.3146429155229","39.21571350097656,2919.883056640625,2919.7833583327915,39.11601519314305",PM-BB-TOWER-0011-C1-B-I(16).JPG
